datetime,average_co2_concentration,indoor_operative_temperature,indoor_relative_humidity,current_value_minus_average_last_hour_co2,current_value_minus_average_last_hour_operative_temperature,current_value_minus_average_last_hour_relative_humidity,average_co2_last_hour,average_operative_temperature_last_hour,average_relative_humidity_last_hour,current_value_minus_last_15_min_co2,current_value_minus_last_15_min_operative_temperature,current_value_minus_last_15_min_relative_humidity,room_number,kitchen,livingroom,bedroom,office,kitchen_livingroom,hour_of_the_day,day_number_of_the_week,day_of_year,day_label,occupancy_ground_truth,floor_area,apartment_number,room_type
30-01-23 00:00,637.10,20.40,37.50,0.00,0.00,0.00,637.10,20.40,37.50,0.00,0.00,0.00,1,0,0,1,0,0,0,1,30,0,0,16,1,1
30-01-23 00:15,637.60,20.40,37.60,0.00,0.00,0.00,637.60,20.40,37.60,0.50,0.00,0.10,1,0,0,1,0,0,0,1,30,0,0,16,1,1
30-01-23 00:30,629.00,20.40,37.60,0.00,0.00,0.00,629.00,20.40,37.60,-8.60,0.00,0.00,1,0,0,1,0,0,0,1,30,0,0,16,1,1
30-01-23 00:45,790.20,20.50,39.10,0.00,0.00,0.00,790.20,20.50,39.10,161.20,0.10,1.50,1,0,0,1,0,0,0,1,30,0,0,16,1,1
30-01-23 01:00,861.70,20.60,39.70,188.23,0.18,1.75,673.48,20.43,37.95,71.50,0.10,0.60,1,0,0,1,0,0,1,1,30,0,1,16,1,1
30-01-23 01:15,867.20,20.70,39.60,137.58,0.22,1.10,729.63,20.48,38.50,5.50,0.10,-0.10,1,0,0,1,0,0,1,1,30,0,1,16,1,1
30-01-23 01:30,861.50,20.70,39.60,74.47,0.15,0.60,787.03,20.55,39.00,-5.70,0.00,0.00,1,0,0,1,0,0,1,1,30,0,1,16,1,1
30-01-23 01:45,870.30,20.70,39.60,25.15,0.07,0.10,845.15,20.63,39.50,8.80,0.00,0.00,1,0,0,1,0,0,1,1,30,0,1,16,1,1
30-01-23 02:00,849.40,20.70,39.50,-15.78,0.02,-0.13,865.18,20.68,39.63,-20.90,0.00,-0.10,1,0,0,1,0,0,2,1,30,0,1,16,1,1
30-01-23 02:15,848.50,20.70,39.60,-13.60,0.00,0.02,862.10,20.70,39.58,-0.90,0.00,0.10,1,0,0,1,0,0,2,1,30,0,1,16,1,1
30-01-23 02:30,848.30,20.70,39.60,-9.13,0.00,0.02,857.43,20.70,39.58,-0.20,0.00,0.00,1,0,0,1,0,0,2,1,30,0,1,16,1,1
30-01-23 02:45,825.40,20.70,39.60,-28.73,0.00,0.03,854.13,20.70,39.58,-22.90,0.00,0.00,1,0,0,1,0,0,2,1,30,0,1,16,1,1
30-01-23 03:00,817.50,20.80,39.60,-25.40,0.10,0.03,842.90,20.70,39.58,-7.90,0.10,0.00,1,0,0,1,0,0,3,1,30,0,1,16,1,1
30-01-23 03:15,815.30,20.80,39.50,-19.63,0.08,-0.10,834.93,20.73,39.60,-2.20,0.00,-0.10,1,0,0,1,0,0,3,1,30,0,1,16,1,1
30-01-23 03:30,813.50,20.80,39.50,-13.13,0.05,-0.08,826.63,20.75,39.58,-1.80,0.00,0.00,1,0,0,1,0,0,3,1,30,0,1,16,1,1
30-01-23 03:45,813.90,20.80,39.40,-4.02,0.03,-0.15,817.93,20.78,39.55,0.40,0.00,-0.10,1,0,0,1,0,0,3,1,30,0,1,16,1,1
30-01-23 04:00,801.20,20.80,39.40,-13.85,0.00,-0.10,815.05,20.80,39.50,-12.70,0.00,0.00,1,0,0,1,0,0,4,1,30,0,1,16,1,1
30-01-23 04:15,802.90,20.90,39.40,-8.07,0.10,-0.05,810.98,20.80,39.45,1.70,0.10,0.00,1,0,0,1,0,0,4,1,30,0,1,16,1,1
30-01-23 04:30,804.10,20.90,39.40,-3.78,0.07,-0.03,807.88,20.83,39.43,1.20,0.00,0.00,1,0,0,1,0,0,4,1,30,0,1,16,1,1
30-01-23 04:45,795.20,20.90,39.40,-10.32,0.05,0.00,805.53,20.85,39.40,-8.90,0.00,0.00,1,0,0,1,0,0,4,1,30,0,1,16,1,1
30-01-23 05:00,804.00,20.90,39.40,3.15,0.02,0.00,800.85,20.88,39.40,8.80,0.00,0.00,1,0,0,1,0,0,5,1,30,0,1,16,1,1
30-01-23 05:15,802.10,20.90,39.40,0.55,0.00,0.00,801.55,20.90,39.40,-1.90,0.00,0.00,1,0,0,1,0,0,5,1,30,0,1,16,1,1
30-01-23 05:30,797.70,20.90,39.30,-3.65,0.00,-0.10,801.35,20.90,39.40,-4.40,0.00,-0.10,1,0,0,1,0,0,5,1,30,0,1,16,1,1
30-01-23 05:45,789.10,20.90,39.30,-10.65,0.00,-0.08,799.75,20.90,39.38,-8.60,0.00,0.00,1,0,0,1,0,0,5,1,30,0,1,16,1,1
30-01-23 06:00,793.00,20.90,39.30,-5.23,0.00,-0.05,798.23,20.90,39.35,3.90,0.00,0.00,1,0,0,1,0,0,6,1,30,0,1,16,1,1
30-01-23 06:15,793.80,21.00,39.30,-1.68,0.10,-0.02,795.48,20.90,39.33,0.80,0.10,0.00,1,0,0,1,0,0,6,1,30,0,1,16,1,1
30-01-23 06:30,794.80,21.00,39.20,1.40,0.08,-0.10,793.40,20.93,39.30,1.00,0.00,-0.10,1,0,0,1,0,0,6,1,30,0,1,16,1,1
30-01-23 06:45,791.60,21.00,39.20,-1.07,0.05,-0.07,792.68,20.95,39.28,-3.20,0.00,0.00,1,0,0,1,0,0,6,1,30,0,1,16,1,1
30-01-23 07:00,782.50,21.00,39.20,-10.80,0.02,-0.05,793.30,20.98,39.25,-9.10,0.00,0.00,1,0,0,1,0,0,7,1,30,0,0,16,1,1
30-01-23 07:15,794.40,21.00,39.20,3.73,0.00,-0.02,790.68,21.00,39.23,11.90,0.00,0.00,1,0,0,1,0,0,7,1,30,0,0,16,1,1
30-01-23 07:30,834.40,21.00,39.20,43.57,0.00,0.00,790.83,21.00,39.20,40.00,0.00,0.00,1,0,0,1,0,0,7,1,30,0,0,16,1,1
30-01-23 07:45,801.80,20.80,39.00,1.07,-0.20,-0.20,800.73,21.00,39.20,-32.60,-0.20,-0.20,1,0,0,1,0,0,7,1,30,0,0,16,1,1
30-01-23 08:00,739.10,20.70,38.00,-64.18,-0.25,-1.15,803.28,20.95,39.15,-62.70,-0.10,-1.00,1,0,0,1,0,0,8,1,30,0,0,16,1,1
30-01-23 08:15,701.40,20.60,37.10,-91.03,-0.27,-1.75,792.43,20.88,38.85,-37.70,-0.10,-0.90,1,0,0,1,0,0,8,1,30,0,0,16,1,1
30-01-23 08:30,698.70,20.60,37.00,-70.47,-0.17,-1.33,769.18,20.78,38.33,-2.70,0.00,-0.10,1,0,0,1,0,0,8,1,30,0,0,16,1,1
30-01-23 08:45,710.50,20.60,37.40,-24.75,-0.07,-0.38,735.25,20.68,37.78,11.80,0.00,0.40,1,0,0,1,0,0,8,1,30,0,0,16,1,1
30-01-23 09:00,738.80,20.70,37.70,26.38,0.07,0.33,712.43,20.63,37.38,28.30,0.10,0.30,1,0,0,1,0,0,9,1,30,0,0,16,1,1
30-01-23 09:15,739.10,20.70,37.90,26.75,0.07,0.60,712.35,20.63,37.30,0.30,0.00,0.20,1,0,0,1,0,0,9,1,30,0,0,16,1,1
30-01-23 09:30,770.60,20.80,38.00,48.83,0.15,0.50,721.78,20.65,37.50,31.50,0.10,0.10,1,0,0,1,0,0,9,1,30,0,0,16,1,1
30-01-23 09:45,775.70,20.80,38.10,35.95,0.10,0.35,739.75,20.70,37.75,5.10,0.00,0.10,1,0,0,1,0,0,9,1,30,0,0,16,1,1
30-01-23 10:00,780.60,20.80,37.80,24.55,0.05,-0.13,756.05,20.75,37.93,4.90,0.00,-0.30,1,0,0,1,0,0,10,1,30,0,0,16,1,1
30-01-23 10:15,779.20,20.80,37.80,12.70,0.03,-0.15,766.50,20.78,37.95,-1.40,0.00,0.00,1,0,0,1,0,0,10,1,30,0,0,16,1,1
30-01-23 10:30,778.70,20.80,37.90,2.17,0.00,-0.02,776.53,20.80,37.93,-0.50,0.00,0.10,1,0,0,1,0,0,10,1,30,0,0,16,1,1
30-01-23 10:45,801.80,20.80,38.00,23.25,0.00,0.10,778.55,20.80,37.90,23.10,0.00,0.10,1,0,0,1,0,0,10,1,30,0,0,16,1,1
30-01-23 11:00,806.50,20.90,38.10,21.43,0.10,0.23,785.08,20.80,37.88,4.70,0.10,0.10,1,0,0,1,0,0,11,1,30,0,0,16,1,1
30-01-23 11:15,801.00,20.90,38.10,9.45,0.07,0.15,791.55,20.83,37.95,-5.50,0.00,0.00,1,0,0,1,0,0,11,1,30,0,0,16,1,1
30-01-23 11:30,812.10,20.90,38.10,15.10,0.05,0.08,797.00,20.85,38.03,11.10,0.00,0.00,1,0,0,1,0,0,11,1,30,0,0,16,1,1
30-01-23 11:45,802.10,20.90,38.10,-3.25,0.02,0.03,805.35,20.88,38.08,-10.00,0.00,0.00,1,0,0,1,0,0,11,1,30,0,0,16,1,1
30-01-23 12:00,789.40,20.90,38.00,-16.03,0.00,-0.10,805.43,20.90,38.10,-12.70,0.00,-0.10,1,0,0,1,0,0,12,1,30,0,0,16,1,1
30-01-23 12:15,792.20,20.90,38.00,-8.95,0.00,-0.08,801.15,20.90,38.08,2.80,0.00,0.00,1,0,0,1,0,0,12,1,30,0,0,16,1,1
30-01-23 12:30,807.80,21.00,38.00,8.85,0.10,-0.05,798.95,20.90,38.05,15.60,0.10,0.00,1,0,0,1,0,0,12,1,30,0,0,16,1,1
30-01-23 12:45,787.50,21.00,37.90,-10.38,0.08,-0.13,797.88,20.93,38.03,-20.30,0.00,-0.10,1,0,0,1,0,0,12,1,30,0,0,16,1,1
30-01-23 13:00,796.80,21.00,38.00,2.58,0.05,0.02,794.23,20.95,37.98,9.30,0.00,0.10,1,0,0,1,0,0,13,1,30,0,0,16,1,1
30-01-23 13:15,804.30,21.00,38.00,8.22,0.02,0.02,796.08,20.98,37.98,7.50,0.00,0.00,1,0,0,1,0,0,13,1,30,0,0,16,1,1
30-01-23 13:30,806.70,21.10,37.90,7.60,0.10,-0.08,799.10,21.00,37.98,2.40,0.10,-0.10,1,0,0,1,0,0,13,1,30,0,0,16,1,1
30-01-23 13:45,796.30,21.10,37.90,-2.53,0.08,-0.05,798.83,21.03,37.95,-10.40,0.00,0.00,1,0,0,1,0,0,13,1,30,0,0,16,1,1
30-01-23 14:00,807.30,21.10,37.90,6.27,0.05,-0.05,801.03,21.05,37.95,11.00,0.00,0.00,1,0,0,1,0,0,14,1,30,0,0,16,1,1
30-01-23 14:15,804.80,21.10,38.10,1.15,0.02,0.17,803.65,21.08,37.93,-2.50,0.00,0.20,1,0,0,1,0,0,14,1,30,0,0,16,1,1
30-01-23 14:30,829.60,21.10,38.90,25.82,0.00,0.95,803.78,21.10,37.95,24.80,0.00,0.80,1,0,0,1,0,0,14,1,30,0,0,16,1,1
30-01-23 14:45,827.10,21.10,39.00,17.60,0.00,0.80,809.50,21.10,38.20,-2.50,0.00,0.10,1,0,0,1,0,0,14,1,30,0,0,16,1,1
30-01-23 15:00,826.00,21.10,38.90,8.80,0.00,0.42,817.20,21.10,38.48,-1.10,0.00,-0.10,1,0,0,1,0,0,15,1,30,0,0,16,1,1
30-01-23 15:15,829.00,21.10,38.90,7.13,0.00,0.17,821.88,21.10,38.73,3.00,0.00,0.00,1,0,0,1,0,0,15,1,30,0,0,16,1,1
30-01-23 15:30,815.50,21.10,38.80,-12.43,0.00,-0.13,827.93,21.10,38.93,-13.50,0.00,-0.10,1,0,0,1,0,0,15,1,30,0,0,16,1,1
30-01-23 15:45,783.90,21.10,38.60,-40.50,0.00,-0.30,824.40,21.10,38.90,-31.60,0.00,-0.20,1,0,0,1,0,0,15,1,30,0,0,16,1,1
30-01-23 16:00,791.90,21.10,38.40,-21.70,0.00,-0.40,813.60,21.10,38.80,8.00,0.00,-0.20,1,0,0,1,0,0,16,1,30,0,0,16,1,1
30-01-23 16:15,782.00,21.10,38.50,-23.08,0.00,-0.17,805.08,21.10,38.68,-9.90,0.00,0.10,1,0,0,1,0,0,16,1,30,0,0,16,1,1
30-01-23 16:30,799.40,21.10,38.80,6.07,0.00,0.22,793.33,21.10,38.58,17.40,0.00,0.30,1,0,0,1,0,0,16,1,30,0,0,16,1,1
30-01-23 16:45,818.00,21.10,38.90,28.70,0.00,0.32,789.30,21.10,38.58,18.60,0.00,0.10,1,0,0,1,0,0,16,1,30,0,0,16,1,1
30-01-23 17:00,803.40,21.00,38.70,5.57,-0.10,0.05,797.83,21.10,38.65,-14.60,-0.10,-0.20,1,0,0,1,0,0,17,1,30,0,0,16,1,1
30-01-23 17:15,783.60,21.10,38.60,-17.10,0.02,-0.12,800.70,21.08,38.73,-19.80,0.10,-0.10,1,0,0,1,0,0,17,1,30,0,0,16,1,1
30-01-23 17:30,788.90,21.00,38.70,-12.20,-0.08,-0.05,801.10,21.08,38.75,5.30,-0.10,0.10,1,0,0,1,0,0,17,1,30,0,0,16,1,1
30-01-23 17:45,780.90,20.90,38.50,-17.58,-0.15,-0.22,798.48,21.05,38.73,-8.00,-0.10,-0.20,1,0,0,1,0,0,17,1,30,0,0,16,1,1
30-01-23 18:00,766.90,20.80,38.30,-22.30,-0.20,-0.33,789.20,21.00,38.63,-14.00,-0.10,-0.20,1,0,0,1,0,0,18,1,30,0,0,16,1,1
30-01-23 18:15,742.70,20.80,38.10,-37.38,-0.15,-0.43,780.08,20.95,38.53,-24.20,0.00,-0.20,1,0,0,1,0,0,18,1,30,0,0,16,1,1
30-01-23 18:30,730.00,20.70,37.90,-39.85,-0.18,-0.50,769.85,20.88,38.40,-12.70,-0.10,-0.20,1,0,0,1,0,0,18,1,30,0,0,16,1,1
30-01-23 18:45,703.30,20.70,37.70,-51.83,-0.10,-0.50,755.13,20.80,38.20,-26.70,0.00,-0.20,1,0,0,1,0,0,18,1,30,0,0,16,1,1
30-01-23 19:00,668.20,20.70,37.60,-67.52,-0.05,-0.40,735.73,20.75,38.00,-35.10,0.00,-0.10,1,0,0,1,0,0,19,1,30,0,0,16,1,1
30-01-23 19:15,681.10,20.60,37.60,-29.95,-0.13,-0.23,711.05,20.73,37.83,12.90,-0.10,0.00,1,0,0,1,0,0,19,1,30,0,0,16,1,1
30-01-23 19:30,675.90,20.60,37.70,-19.75,-0.07,0.00,695.65,20.68,37.70,-5.20,0.00,0.10,1,0,0,1,0,0,19,1,30,0,0,16,1,1
30-01-23 19:45,666.00,20.60,37.60,-16.13,-0.05,-0.05,682.13,20.65,37.65,-9.90,0.00,-0.10,1,0,0,1,0,0,19,1,30,0,0,16,1,1
30-01-23 20:00,675.00,20.50,37.50,2.20,-0.13,-0.13,672.80,20.63,37.63,9.00,-0.10,-0.10,1,0,0,1,0,0,20,1,30,0,0,16,1,1
30-01-23 20:15,661.30,20.50,37.30,-13.20,-0.08,-0.30,674.50,20.58,37.60,-13.70,0.00,-0.20,1,0,0,1,0,0,20,1,30,0,0,16,1,1
30-01-23 20:30,664.00,20.50,37.30,-5.55,-0.05,-0.23,669.55,20.55,37.53,2.70,0.00,0.00,1,0,0,1,0,0,20,1,30,0,0,16,1,1
30-01-23 20:45,664.90,20.50,37.20,-1.68,-0.02,-0.22,666.58,20.53,37.43,0.90,0.00,-0.10,1,0,0,1,0,0,20,1,30,0,0,16,1,1
30-01-23 21:00,665.70,20.50,37.10,-0.60,0.00,-0.23,666.30,20.50,37.33,0.80,0.00,-0.10,1,0,0,1,0,0,21,1,30,0,0,16,1,1
30-01-23 21:15,646.40,20.50,37.00,-17.57,0.00,-0.23,663.98,20.50,37.23,-19.30,0.00,-0.10,1,0,0,1,0,0,21,1,30,0,0,16,1,1
30-01-23 21:30,644.40,20.50,36.90,-15.85,0.00,-0.25,660.25,20.50,37.15,-2.00,0.00,-0.10,1,0,0,1,0,0,21,1,30,0,0,16,1,1
30-01-23 21:45,639.30,20.40,36.90,-16.05,-0.10,-0.15,655.35,20.50,37.05,-5.10,-0.10,0.00,1,0,0,1,0,0,21,1,30,0,0,16,1,1
30-01-23 22:00,644.00,20.40,36.80,-4.95,-0.08,-0.18,648.95,20.48,36.98,4.70,0.00,-0.10,1,0,0,1,0,0,22,1,30,0,0,16,1,1
30-01-23 22:15,637.10,20.40,36.80,-6.42,-0.05,-0.10,643.53,20.45,36.90,-6.90,0.00,0.00,1,0,0,1,0,0,22,1,30,0,0,16,1,1
30-01-23 22:30,630.80,20.40,36.70,-10.40,-0.02,-0.15,641.20,20.43,36.85,-6.30,0.00,-0.10,1,0,0,1,0,0,22,1,30,0,0,16,1,1
30-01-23 22:45,641.50,20.40,36.70,3.70,0.00,-0.10,637.80,20.40,36.80,10.70,0.00,0.00,1,0,0,1,0,0,22,1,30,0,0,16,1,1
30-01-23 23:00,642.90,20.40,36.60,4.55,0.00,-0.15,638.35,20.40,36.75,1.40,0.00,-0.10,1,0,0,1,0,0,23,1,30,0,0,16,1,1
30-01-23 23:15,618.70,20.40,36.60,-19.38,0.00,-0.10,638.08,20.40,36.70,-24.20,0.00,0.00,1,0,0,1,0,0,23,1,30,0,0,16,1,1
30-01-23 23:30,648.50,20.40,36.60,15.03,0.00,-0.05,633.48,20.40,36.65,29.80,0.00,0.00,1,0,0,1,0,0,23,1,30,0,0,16,1,1
30-01-23 23:45,635.40,20.40,36.70,-2.50,0.00,0.08,637.90,20.40,36.63,-13.10,0.00,0.10,1,0,0,1,0,0,23,1,30,0,0,16,1,1
31-01-23 00:00,632.70,20.40,36.60,-3.67,0.00,-0.02,636.38,20.40,36.63,-2.70,0.00,-0.10,1,0,0,1,0,0,0,2,31,1,0,16,1,1
31-01-23 00:15,638.20,20.30,36.60,4.38,-0.10,-0.02,633.83,20.40,36.63,5.50,-0.10,0.00,1,0,0,1,0,0,0,2,31,1,0,16,1,1
31-01-23 00:30,746.80,20.40,37.70,108.10,0.02,1.08,638.70,20.38,36.63,108.60,0.10,1.10,1,0,0,1,0,0,0,2,31,1,1,16,1,1
31-01-23 00:45,823.20,20.60,38.50,159.93,0.23,1.60,663.28,20.38,36.90,76.40,0.20,0.80,1,0,0,1,0,0,0,2,31,1,1,16,1,1
31-01-23 01:00,844.40,20.70,38.60,134.18,0.27,1.25,710.23,20.43,37.35,21.20,0.10,0.10,1,0,0,1,0,0,1,2,31,1,1,16,1,1
31-01-23 01:15,820.50,20.70,38.50,57.35,0.20,0.65,763.15,20.50,37.85,-23.90,0.00,-0.10,1,0,0,1,0,0,1,2,31,1,1,16,1,1
31-01-23 01:30,835.70,20.80,38.50,26.98,0.20,0.17,808.73,20.60,38.33,15.20,0.10,0.00,1,0,0,1,0,0,1,2,31,1,1,16,1,1
31-01-23 01:45,839.70,20.80,38.50,8.75,0.10,-0.02,830.95,20.70,38.53,4.00,0.00,0.00,1,0,0,1,0,0,1,2,31,1,1,16,1,1
31-01-23 02:00,815.30,20.80,38.40,-19.78,0.05,-0.13,835.08,20.75,38.53,-24.40,0.00,-0.10,1,0,0,1,0,0,2,2,31,1,1,16,1,1
31-01-23 02:15,809.50,20.80,38.40,-18.30,0.03,-0.08,827.80,20.78,38.48,-5.80,0.00,0.00,1,0,0,1,0,0,2,2,31,1,1,16,1,1
31-01-23 02:30,817.30,20.80,38.40,-7.75,0.00,-0.05,825.05,20.80,38.45,7.80,0.00,0.00,1,0,0,1,0,0,2,2,31,1,1,16,1,1
31-01-23 02:45,793.00,20.80,38.40,-27.45,0.00,-0.03,820.45,20.80,38.43,-24.30,0.00,0.00,1,0,0,1,0,0,2,2,31,1,1,16,1,1
31-01-23 03:00,775.70,20.80,38.40,-33.07,0.00,0.00,808.78,20.80,38.40,-17.30,0.00,0.00,1,0,0,1,0,0,3,2,31,1,1,16,1,1
31-01-23 03:15,792.20,20.80,38.50,-6.67,0.00,0.10,798.88,20.80,38.40,16.50,0.00,0.10,1,0,0,1,0,0,3,2,31,1,1,16,1,1
31-01-23 03:30,796.40,20.90,38.60,1.85,0.10,0.18,794.55,20.80,38.43,4.20,0.10,0.10,1,0,0,1,0,0,3,2,31,1,1,16,1,1
31-01-23 03:45,808.70,20.90,38.60,19.38,0.07,0.13,789.33,20.83,38.48,12.30,0.00,0.00,1,0,0,1,0,0,3,2,31,1,1,16,1,1
31-01-23 04:00,807.00,20.90,38.80,13.75,0.05,0.27,793.25,20.85,38.53,-1.70,0.00,0.20,1,0,0,1,0,0,4,2,31,1,1,16,1,1
31-01-23 04:15,771.30,20.90,38.70,-29.78,0.02,0.08,801.08,20.88,38.63,-35.70,0.00,-0.10,1,0,0,1,0,0,4,2,31,1,1,16,1,1
31-01-23 04:30,790.40,20.90,38.70,-5.45,0.00,0.03,795.85,20.90,38.68,19.10,0.00,0.00,1,0,0,1,0,0,4,2,31,1,1,16,1,1
31-01-23 04:45,770.70,20.90,38.70,-23.65,0.00,0.00,794.35,20.90,38.70,-19.70,0.00,0.00,1,0,0,1,0,0,4,2,31,1,1,16,1,1
31-01-23 05:00,765.20,20.90,38.70,-19.65,0.00,-0.02,784.85,20.90,38.73,-5.50,0.00,0.00,1,0,0,1,0,0,5,2,31,1,1,16,1,1
31-01-23 05:15,760.30,21.00,38.70,-14.10,0.10,0.00,774.40,20.90,38.70,-4.90,0.10,0.00,1,0,0,1,0,0,5,2,31,1,1,16,1,1
31-01-23 05:30,749.00,21.00,38.70,-22.65,0.08,0.00,771.65,20.93,38.70,-11.30,0.00,0.00,1,0,0,1,0,0,5,2,31,1,1,16,1,1
31-01-23 05:45,777.60,21.00,38.70,16.30,0.05,0.00,761.30,20.95,38.70,28.60,0.00,0.00,1,0,0,1,0,0,5,2,31,1,1,16,1,1
31-01-23 06:00,788.30,21.00,38.80,25.28,0.02,0.10,763.03,20.98,38.70,10.70,0.00,0.10,1,0,0,1,0,0,6,2,31,1,1,16,1,1
31-01-23 06:15,761.60,21.00,38.80,-7.20,0.00,0.07,768.80,21.00,38.73,-26.70,0.00,0.00,1,0,0,1,0,0,6,2,31,1,1,16,1,1
31-01-23 06:30,774.70,21.10,38.90,5.58,0.10,0.15,769.13,21.00,38.75,13.10,0.10,0.10,1,0,0,1,0,0,6,2,31,1,1,16,1,1
31-01-23 06:45,790.50,21.10,39.00,14.95,0.08,0.20,775.55,21.03,38.80,15.80,0.00,0.10,1,0,0,1,0,0,6,2,31,1,1,16,1,1
31-01-23 07:00,777.30,20.90,39.10,-1.48,-0.15,0.23,778.78,21.05,38.88,-13.20,-0.20,0.10,1,0,0,1,0,0,7,2,31,1,0,16,1,1
31-01-23 07:15,742.10,20.80,38.80,-33.93,-0.22,-0.15,776.03,21.03,38.95,-35.20,-0.10,-0.30,1,0,0,1,0,0,7,2,31,1,0,16,1,1
31-01-23 07:30,719.30,20.80,38.70,-51.85,-0.18,-0.25,771.15,20.98,38.95,-22.80,0.00,-0.10,1,0,0,1,0,0,7,2,31,1,0,16,1,1
31-01-23 07:45,727.30,20.80,38.90,-30.00,-0.10,0.00,757.30,20.90,38.90,8.00,0.00,0.20,1,0,0,1,0,0,7,2,31,1,0,16,1,1
31-01-23 08:00,735.00,20.80,39.20,-6.50,-0.02,0.33,741.50,20.83,38.88,7.70,0.00,0.30,1,0,0,1,0,0,8,2,31,1,0,16,1,1
31-01-23 08:15,752.30,20.80,39.40,21.38,0.00,0.50,730.93,20.80,38.90,17.30,0.00,0.20,1,0,0,1,0,0,8,2,31,1,0,16,1,1
31-01-23 08:30,763.60,20.90,39.60,30.13,0.10,0.55,733.48,20.80,39.05,11.30,0.10,0.20,1,0,0,1,0,0,8,2,31,1,0,16,1,1
31-01-23 08:45,772.90,20.90,39.70,28.35,0.07,0.43,744.55,20.83,39.28,9.30,0.00,0.10,1,0,0,1,0,0,8,2,31,1,0,16,1,1
31-01-23 09:00,785.80,20.90,39.70,29.85,0.05,0.23,755.95,20.85,39.48,12.90,0.00,0.00,1,0,0,1,0,0,9,2,31,1,0,16,1,1
31-01-23 09:15,772.90,20.90,39.70,4.25,0.02,0.10,768.65,20.88,39.60,-12.90,0.00,0.00,1,0,0,1,0,0,9,2,31,1,0,16,1,1
31-01-23 09:30,763.60,21.00,39.70,-10.20,0.10,0.02,773.80,20.90,39.68,-9.30,0.10,0.00,1,0,0,1,0,0,9,2,31,1,0,16,1,1
31-01-23 09:45,766.00,21.00,39.70,-7.80,0.08,0.00,773.80,20.93,39.70,2.40,0.00,0.00,1,0,0,1,0,0,9,2,31,1,0,16,1,1
31-01-23 10:00,772.90,21.00,39.80,0.83,0.05,0.10,772.08,20.95,39.70,6.90,0.00,0.10,1,0,0,1,0,0,10,2,31,1,0,16,1,1
31-01-23 10:15,769.60,21.00,39.90,0.75,0.02,0.17,768.85,20.98,39.73,-3.30,0.00,0.10,1,0,0,1,0,0,10,2,31,1,0,16,1,1
31-01-23 10:30,769.80,21.10,39.90,1.77,0.10,0.13,768.03,21.00,39.78,0.20,0.10,0.00,1,0,0,1,0,0,10,2,31,1,0,16,1,1
31-01-23 10:45,794.90,21.10,39.90,25.32,0.08,0.07,769.58,21.03,39.83,25.10,0.00,0.00,1,0,0,1,0,0,10,2,31,1,0,16,1,1
31-01-23 11:00,777.90,21.10,39.80,1.10,0.05,-0.08,776.80,21.05,39.88,-17.00,0.00,-0.10,1,0,0,1,0,0,11,2,31,1,0,16,1,1
31-01-23 11:15,775.70,21.10,39.80,-2.35,0.02,-0.08,778.05,21.08,39.88,-2.20,0.00,0.00,1,0,0,1,0,0,11,2,31,1,0,16,1,1
31-01-23 11:30,778.60,21.10,39.90,-0.98,0.00,0.05,779.58,21.10,39.85,2.90,0.00,0.10,1,0,0,1,0,0,11,2,31,1,0,16,1,1
31-01-23 11:45,780.90,21.20,39.80,-0.88,0.10,-0.05,781.78,21.10,39.85,2.30,0.10,-0.10,1,0,0,1,0,0,11,2,31,1,0,16,1,1
31-01-23 12:00,770.20,21.20,39.90,-8.07,0.07,0.07,778.28,21.13,39.83,-10.70,0.00,0.10,1,0,0,1,0,0,12,2,31,1,0,16,1,1
31-01-23 12:15,782.00,21.20,39.90,5.65,0.05,0.05,776.35,21.15,39.85,11.80,0.00,0.00,1,0,0,1,0,0,12,2,31,1,0,16,1,1
31-01-23 12:30,787.10,21.20,40.00,9.18,0.02,0.13,777.93,21.18,39.88,5.10,0.00,0.10,1,0,0,1,0,0,12,2,31,1,0,16,1,1
31-01-23 12:45,821.00,21.20,40.50,40.95,0.00,0.60,780.05,21.20,39.90,33.90,0.00,0.50,1,0,0,1,0,0,12,2,31,1,0,16,1,1
31-01-23 13:00,836.20,21.20,40.70,46.13,0.00,0.63,790.08,21.20,40.08,15.20,0.00,0.20,1,0,0,1,0,0,13,2,31,1,0,16,1,1
31-01-23 13:15,821.90,21.20,40.70,15.32,0.00,0.42,806.58,21.20,40.28,-14.30,0.00,0.00,1,0,0,1,0,0,13,2,31,1,0,16,1,1
31-01-23 13:30,771.40,21.20,40.50,-45.15,0.00,0.02,816.55,21.20,40.48,-50.50,0.00,-0.20,1,0,0,1,0,0,13,2,31,1,0,16,1,1
31-01-23 13:45,771.30,21.20,40.50,-41.33,0.00,-0.10,812.63,21.20,40.60,-0.10,0.00,0.00,1,0,0,1,0,0,13,2,31,1,0,16,1,1
31-01-23 14:00,754.80,21.20,40.40,-45.40,0.00,-0.20,800.20,21.20,40.60,-16.50,0.00,-0.10,1,0,0,1,0,0,14,2,31,1,0,16,1,1
31-01-23 14:15,730.60,21.20,40.30,-49.25,0.00,-0.23,779.85,21.20,40.53,-24.20,0.00,-0.10,1,0,0,1,0,0,14,2,31,1,0,16,1,1
31-01-23 14:30,736.80,21.20,40.40,-20.23,0.00,-0.02,757.03,21.20,40.43,6.20,0.00,0.10,1,0,0,1,0,0,14,2,31,1,0,16,1,1
